#
# This scattering intensity file was created by WAXSiS
#
# The calculated I(q) was interpolated to the experimental q-values
#
# q[A-1]        I(q)              sigma(q)
0.0413845	2.60271E+06	34526.9							
0.0437161	2.56452E+06	33798.4							
0.0460476	2.52490E+06	33068.1							
0.0483791	2.48352E+06	32335.7							
0.0507106	2.44129E+06	31607.9							
0.0530422	2.39711E+06	30890.7							
0.0553737	2.35254E+06	30178.8							
0.0577052	2.30597E+06	29494.2							
0.0600367	2.25935E+06	28810.4							
0.0623683	2.21079E+06	28172.9							
0.0646998	2.16223E+06	27535.4
0.0670313	2.11232E+06	26948.4
0.0693628	2.06220E+06	26368.9
0.0716943	2.01125E+06	25836.3
0.0740259	1.95999E+06	25321.3
0.0763574	1.90831E+06	24844.9
0.0786889	1.85634E+06	24396.2
0.0810204	1.80422E+06	23975.4
0.083352	1.75193E+06	23590.6
0.0856835	1.69966E+06	23222.4
0.088015	1.64745E+06	22894.7
0.0903465	1.59530E+06	22570.4
0.0926781	1.54353E+06	22265.7
0.0950096	1.49177E+06	21961.1
0.0973411	1.44080E+06	21689.7
0.0996726	1.38984E+06	21418.4
0.102004	1.33983E+06	21166.3
0.104336	1.28998E+06	20917.3
0.106667	1.24114E+06	20676.9
0.108999	1.19270E+06	20439.9
0.11133	1.14520E+06	20204.5
0.113662	1.09842E+06	19970.4
0.115993	1.05245E+06	19734.5
0.118325	1.00755E+06	19496.3
0.120656	9.63250E+05	19255.4
0.122988	9.20437E+05	19007.8
0.125319	8.77932E+05	18758.5
0.127651	8.37354E+05	18498.3
0.129982	7.96775E+05	18238
0.132314	7.58533E+05	17963
0.134645	7.20307E+05	17687.9
0.136977	6.84152E+05	17399.5
0.139309	6.48367E+05	17108.7
0.14164	6.14338E+05	16806.7
0.143972	5.81047E+05	16499.9
0.146303	5.49165E+05	16184.5
0.148635	5.18396E+05	15862.3
0.150966	4.88668E+05	15534.1
0.153298	4.60413E+05	15197.4
0.155629	4.32830E+05	14857.2
0.157961	4.07061E+05	14507.4
0.160292	3.81596E+05	14156.1
0.162624	3.58259E+05	13793.9
0.164955	3.34922E+05	13431.6
0.167287	3.13898E+05	13056.1
0.169618	2.92920E+05	12680.2
0.17195	2.73836E+05	12301.9
0.174281	2.55123E+05	11923.1
0.176613	2.37905E+05	11544.3
0.178944	2.21353E+05	11165.5
0.181276	2.05918E+05	10788.2
0.183608	1.91406E+05	10412.3
0.185939	1.77665E+05	10038.4
0.188271	1.65067E+05	9667.59
0.190602	1.52927E+05	9298.5
0.192934	1.42106E+05	8934.25
0.195265	1.31472E+05	8570.76
0.197597	1.22290E+05	8213.03
0.199928	1.13108E+05	7855.29
0.20226	1.05377E+05	7501.73
0.204591	9.76914E+04	7148.33
0.206923	9.11243E+04	6794.19
0.209254	8.47949E+04	6439.89
0.211586	7.92926E+04	6082.42
0.213917	7.41790E+04	5723.44
0.216249	6.96440E+04	5395.29
0.21858	6.56106E+04	5093.83
0.220912	6.19481E+04	4801.24
0.223243	5.88632E+04	4522.45
0.225575	5.59814E+04	4252.57
0.227906	5.37201E+04	4009.91
0.230238	5.15308E+04	3773.4
0.23257	4.99748E+04	3590.98
0.234901	4.84189E+04	3408.58
0.237233	4.74327E+04	3305.19
0.239564	4.64717E+04	3205.31
0.241896	4.59115E+04	3170.55
0.244227	4.54435E+04	3150.78
0.246559	4.52426E+04	3164.43
0.24889	4.51742E+04	3194.66
0.251222	4.52708E+04	3233.21
0.253553	4.55174E+04	3279.33
0.255885	4.58548E+04	3323.78
0.258216	4.63407E+04	3365.5
0.260548	4.68670E+04	3404.58
0.262879	4.75253E+04	3435.04
0.265211	4.81938E+04	3464.47
0.267542	4.89658E+04	3483.46
0.269874	4.97378E+04	3502.46
0.272205	5.05698E+04	3512.26
0.274537	5.14053E+04	3521.54
0.276868	5.22572E+04	3524.39
0.2792	5.31133E+04	3525.64
0.281532	5.39596E+04	3522.4
0.283863	5.48006E+04	3516.82
0.286195	5.56192E+04	3508.09
0.288526	5.64164E+04	3496.37
0.290857	5.71890E+04	3482.52
0.293189	5.79192E+04	3465
0.295521	5.86306E+04	3446.24
0.297852	5.92764E+04	3423.12
0.300184	5.99145E+04	3399.57
0.302515	6.04632E+04	3370.99
0.304847	6.10118E+04	3342.41
0.307178	6.14618E+04	3308.9
0.30951	6.19048E+04	3275.04
0.311841	6.22607E+04	3237.23
0.314173	6.25935E+04	3198.37
0.316504	6.28540E+04	3156.54
0.318836	6.30748E+04	3113.09
0.321167	6.32400E+04	3067.61
0.323499	6.33499E+04	3020.11
0.32583	6.34215E+04	2971.4
0.328162	6.34239E+04	2920.51
0.330493	6.34046E+04	2869.08
0.332825	6.33045E+04	2815.61
0.335157	6.31979E+04	2762.03
0.337488	6.30019E+04	2706.84
0.339819	6.28059E+04	2651.65
0.342151	6.25284E+04	2595.71
0.344483	6.22441E+04	2539.7
0.346814	6.18977E+04	2483.75
0.349146	6.15335E+04	2427.83
0.351477	6.11245E+04	2372.49
0.353809	6.06896E+04	2317.49
0.35614	6.02245E+04	2263.89
0.358472	5.97280E+04	2211.77
0.360803	5.92135E+04	2161.32
0.363135	5.86649E+04	2114.07
0.365466	5.81077E+04	2067.59
0.367798	5.75165E+04	2024.16
0.370129	5.69234E+04	1980.97
0.372461	5.62986E+04	1941.65
0.374792	5.56738E+04	1902.33
0.377124	5.50267E+04	1866.85
0.379455	5.43775E+04	1831.75
0.381787	5.37159E+04	1799.82
0.384118	5.30507E+04	1768.86
0.38645	5.23804E+04	1740.34
0.388781	5.17071E+04	1713.31
0.391113	5.10336E+04	1687.99
0.393444	5.03598E+04	1664.54
0.395776	4.96881E+04	1642.12
0.398108	4.90207E+04	1621.77
0.400439	4.83557E+04	1601.91
0.402771	4.77009E+04	1584.13
0.405102	4.70469E+04	1566.43
0.407434	4.64104E+04	1550.6
0.409765	4.57738E+04	1534.78
0.412097	4.51581E+04	1520.18
0.414428	4.45447E+04	1505.72
0.41676	4.39520E+04	1491.84
0.419091	4.33660E+04	1478.15
0.421423	4.27989E+04	1464.63
0.423754	4.22438E+04	1451.2
0.426086	4.17046E+04	1437.7
0.428417	4.11836E+04	1424.12
0.430749	4.06742E+04	1410.39
0.43308	4.01894E+04	1396.33
0.435412	3.97112E+04	1382.16
0.437744	3.92644E+04	1367.43
0.440075	3.88189E+04	1352.67
0.442406	3.84112E+04	1337.21
0.444738	3.80034E+04	1321.74
0.44707	3.76310E+04	1305.65
0.449401	3.72631E+04	1289.48
0.451733	3.69248E+04	1272.9
0.454064	3.65967E+04	1256.18
0.456396	3.62923E+04	1239.27
0.458727	3.60038E+04	1222.22
0.461059	3.57329E+04	1205.17
0.46339	3.54832E+04	1188.09
0.465722	3.52451E+04	1171.11
0.468053	3.50331E+04	1154.33
0.470385	3.48270E+04	1137.67
0.472716	3.46511E+04	1121.55
0.475048	3.44760E+04	1105.46
0.477379	3.43346E+04	1090.34
0.479711	3.41932E+04	1075.22
0.482042	3.40803E+04	1061.24
0.484374	3.39714E+04	1047.44
0.486706	3.38847E+04	1034.8
0.489037	3.38062E+04	1022.58
0.491369	3.37440E+04	1011.44
0.4937	3.36934E+04	1001.05
0.496032	3.36541E+04	991.539
0.498363	3.36291E+04	983.137
