#
# This scattering intensity file was created by WAXSiS
#
# The calculated I(q) was interpolated to the experimental q-values
#
# q[A-1]        I(q)              sigma(q)
0.0413845	2.76305E+06	36832.5							
0.0437161	2.72151E+06	36061.4							
0.0460476	2.67846E+06	35284.2							
0.0483791	2.63354E+06	34499.6							
0.0507106	2.58772E+06	33716.3							
0.0530422	2.53987E+06	32936.1							
0.0553737	2.49162E+06	32159.2							
0.0577052	2.44129E+06	31399.8							
0.0600367	2.39093E+06	30640.9							
0.0623683	2.33859E+06	29916.8							
0.0646998	2.28625E+06	29192.6
0.0670313	2.23257E+06	28509.4
0.0693628	2.17869E+06	27832.2
0.0716943	2.12404E+06	27195.2
0.0740259	2.06910E+06	26573.3
0.0763574	2.01381E+06	25986.6
0.0786889	1.95827E+06	25425.1
0.0810204	1.90265E+06	24890.5
0.083352	1.84694E+06	24390.6
0.0856835	1.79130E+06	23908.1
0.088015	1.73585E+06	23467.8
0.0903465	1.68050E+06	23035
0.0926781	1.62570E+06	22644.8
0.0950096	1.57091E+06	22254.7
0.0973411	1.51713E+06	21888.5
0.0996726	1.46335E+06	21522.3
0.102004	1.41074E+06	21187.4
0.104336	1.35831E+06	20857.6
0.106667	1.30706E+06	20547.5
0.108999	1.25627E+06	20245.3
0.11133	1.20657E+06	19954.1
0.113662	1.15769E+06	19671.2
0.115993	1.10972E+06	19393.4
0.118325	1.06296E+06	19122.5
0.120656	1.01686E+06	18853.2
0.122988	9.72397E+05	18588.3
0.125319	9.28274E+05	18323.6
0.127651	8.86258E+05	18059.8
0.129982	8.44242E+05	17796.1
0.132314	8.04750E+05	17530.1
0.134645	7.65276E+05	17264.1
0.136977	7.28015E+05	16994.1
0.139309	6.91151E+05	16723.4
0.14164	6.56144E+05	16448.1
0.143972	6.21919E+05	16171
0.146303	5.89173E+05	15889.7
0.148635	5.57592E+05	15605.1
0.150966	5.27094E+05	15317.4
0.153298	4.98126E+05	15025.1
0.155629	4.69850E+05	14730.7
0.157961	4.43443E+05	14430.7
0.160292	4.17348E+05	14129.6
0.162624	3.93426E+05	13821.2
0.164955	3.69505E+05	13512.8
0.167287	3.47927E+05	13191.2
0.169618	3.26396E+05	12869.4
0.17195	3.06772E+05	12545.2
0.174281	2.87519E+05	12220.5
0.176613	2.69761E+05	11894.5
0.178944	2.52666E+05	11567.9
0.181276	2.36681E+05	11240.5
0.183608	2.21611E+05	10912.4
0.185939	2.07302E+05	10583.7
0.188271	1.94119E+05	10253.8
0.190602	1.81386E+05	9923.08
0.192934	1.69947E+05	9589.92
0.195265	1.58690E+05	9256.07
0.197597	1.48851E+05	8916.67
0.199928	1.39011E+05	8577.27
0.20226	1.30583E+05	8227.34
0.204591	1.22200E+05	7877.1
0.206923	1.14902E+05	7512.91
0.209254	1.07835E+05	7145.76
0.211586	1.01569E+05	6802.49
0.213917	9.56798E+04	6470.43
0.216249	9.03522E+04	6155.79
0.21858	8.55113E+04	5856.24
0.220912	8.10312E+04	5566.95
0.223243	7.71130E+04	5293.61
0.225575	7.33935E+04	5030.66
0.227906	7.02809E+04	4799.41
0.230238	6.72393E+04	4574.36
0.23257	6.48223E+04	4403.96
0.234901	6.24053E+04	4233.57
0.237233	6.05575E+04	4132.54
0.239564	5.87348E+04	4034.59
0.241896	5.73195E+04	3990.19
0.244227	5.59980E+04	3958.11
0.246559	5.49548E+04	3953.59
0.24889	5.40495E+04	3962.72
0.251222	5.33223E+04	3977.85
0.253553	5.27568E+04	3998.43
0.255885	5.22943E+04	4015.13
0.258216	5.20001E+04	4025.47
0.260548	5.17554E+04	4031.18
0.262879	5.16717E+04	4021.76
0.265211	5.16024E+04	4010.5
0.267542	5.16760E+04	3980.75
0.269874	5.17496E+04	3950.99
0.272205	5.19281E+04	3905.69
0.274537	5.21126E+04	3859.5
0.276868	5.23539E+04	3804.29
0.2792	5.26093E+04	3746.83
0.281532	5.28893E+04	3685.15
0.283863	5.31819E+04	3621.28
0.286195	5.34793E+04	3556.15
0.288526	5.37810E+04	3489.84
0.290857	5.40775E+04	3423.73
0.293189	5.43652E+04	3357.99
0.295521	5.46456E+04	3292.85
0.297852	5.49008E+04	3229.83
0.300184	5.51523E+04	3167.15
0.302515	5.53607E+04	3108.3
0.304847	5.55692E+04	3049.46
0.307178	5.57241E+04	2995.35
0.30951	5.58752E+04	2941.58
0.311841	5.59754E+04	2892.15
0.314173	5.60621E+04	2843.87
0.316504	5.61043E+04	2799.17
0.318836	5.61220E+04	2756.45
0.321167	5.61044E+04	2716.37
0.323499	5.60514E+04	2678.95
0.32583	5.59733E+04	2643.22
0.328162	5.58498E+04	2610.56
0.330493	5.57117E+04	2578.76
0.332825	5.55196E+04	2550.15
0.335157	5.53231E+04	2521.74
0.337488	5.50659E+04	2496.27
0.339819	5.48086E+04	2470.79
0.342151	5.44953E+04	2447.33
0.344483	5.41774E+04	2424.04
0.346814	5.38163E+04	2401.68
0.349146	5.34430E+04	2379.58
0.351477	5.30384E+04	2357.65
0.353809	5.26157E+04	2335.83
0.35614	5.21719E+04	2313.76
0.358472	5.17062E+04	2291.44
0.360803	5.12278E+04	2268.72
