#
# This scattering intensity file was created by WAXSiS
#
# The calculated I(q) was interpolated to the experimental q-values
#
# q[A-1]        I(q)              sigma(q)
0.0413845	2.71221E+06	37235.9							
0.0437161	2.67113E+06	36442.9							
0.0460476	2.62856E+06	35647.1							
0.0483791	2.58415E+06	34848							
0.0507106	2.53887E+06	34052.9							
0.0530422	2.49157E+06	33266.9							
0.0553737	2.44389E+06	32485.8							
0.0577052	2.39416E+06	31730.2							
0.0600367	2.34440E+06	30975.4							
0.0623683	2.29270E+06	30264.7							
0.0646998	2.24101E+06	29553.9
0.0670313	2.18800E+06	28891.8
0.0693628	2.13481E+06	28236.9
0.0716943	2.08086E+06	27627.6
0.0740259	2.02663E+06	27035.6
0.0763574	1.97206E+06	26481.9
0.0786889	1.91725E+06	25955.8
0.0810204	1.86238E+06	25458.1
0.083352	1.80742E+06	24996.9
0.0856835	1.75255E+06	24553.5
0.088015	1.69787E+06	24153
0.0903465	1.64329E+06	23758.8
0.0926781	1.58927E+06	23400.9
0.0950096	1.53525E+06	23043.1
0.0973411	1.48226E+06	22712.8
0.0996726	1.42926E+06	22382.4
0.102004	1.37742E+06	22079.8
0.104336	1.32577E+06	21781.6
0.106667	1.27529E+06	21500
0.108999	1.22527E+06	21224.9
0.11133	1.17633E+06	20958.1
0.113662	1.12820E+06	20697.8
0.115993	1.08097E+06	20440.8
0.118325	1.03494E+06	20188.4
0.120656	9.89554E+05	19936.9
0.122988	9.45798E+05	19687.6
0.125319	9.02375E+05	19438.2
0.127651	8.61032E+05	19188.5
0.129982	8.19689E+05	18938.8
0.132314	7.80837E+05	18686.4
0.134645	7.42002E+05	18434.1
0.136977	7.05351E+05	18178.4
0.139309	6.69090E+05	17922.2
0.14164	6.34661E+05	17662.7
0.143972	6.01003E+05	17401.9
0.146303	5.68801E+05	17138
0.148635	5.37748E+05	16871.9
0.150966	5.07763E+05	16603.3
0.153298	4.79286E+05	16331.3
0.155629	4.51491E+05	16057.4
0.157961	4.25539E+05	15778.6
0.160292	3.99895E+05	15498.8
0.162624	3.76391E+05	15211.9
0.164955	3.52889E+05	14925.1
0.167287	3.31698E+05	14624.3
0.169618	3.10552E+05	14323.3
0.17195	2.91288E+05	14013.1
0.174281	2.72391E+05	13701.1
0.176613	2.54968E+05	13383.1
0.178944	2.38200E+05	13062.4
0.181276	2.22528E+05	12736.3
0.183608	2.07760E+05	12405.6
0.185939	1.93743E+05	12070.4
0.188271	1.80840E+05	11728.5
0.190602	1.68382E+05	11383.3
0.192934	1.57202E+05	11028.4
0.195265	1.46203E+05	10671.8
0.197597	1.36606E+05	10301.5
0.199928	1.27010E+05	9931.26
0.20226	1.18811E+05	9542.57
0.204591	1.10657E+05	9153.31
0.206923	1.03577E+05	8744.1
0.209254	9.67266E+04	8330.64
0.211586	9.06707E+04	7896.01
0.213917	8.49884E+04	7451.41
0.216249	7.98630E+04	7026.65
0.21858	7.52201E+04	6619.06
0.220912	7.09353E+04	6223.91
0.223243	6.72079E+04	5848.1
0.225575	6.36777E+04	5483.7
0.227906	6.07497E+04	5154.13
0.230238	5.78922E+04	4832.34
0.23257	5.56545E+04	4579.14
0.234901	5.34169E+04	4325.94
0.237233	5.17440E+04	4163.06
0.239564	5.00962E+04	4004.18
0.241896	4.88523E+04	3912.34
0.244227	4.77015E+04	3835.91
0.246559	4.68267E+04	3791.67
0.24889	4.60887E+04	3763.38
0.251222	4.55273E+04	3743.21
0.253553	4.51262E+04	3730.42
0.255885	4.48271E+04	3716.8
0.258216	4.46949E+04	3701.83
0.260548	4.46118E+04	3685.22
0.262879	4.46885E+04	3663.25
0.265211	4.47792E+04	3640.76
